5.795603394508361816e-01,4.204397499561309259e-01
6.382468342781065784e-01,3.617530763149260919e-01
8.384482264518737793e-01,1.615518629550933838e-01
7.865953445434570312e-01,2.134047001600265225e-01
4.214455187320709229e-01,5.785545110702514648e-01
3.899704515933990479e-01,6.100296378135681152e-01
3.849889636039733887e-01,6.150110363960267224e-01
7.571555376052856445e-01,2.428444176912307739e-01
5.146989822387695312e-01,4.853009879589080811e-01
6.235317587852478027e-01,3.764682114124297541e-01
7.212301492691040039e-01,2.787699401378631592e-01
2.699917852878570557e-01,7.300083637237548828e-01
1.738294810056686401e-01,8.261705636978149414e-01
8.112307190895079456e-01,1.887692958116531372e-01
2.069399207830428800e-01,7.930601835250853382e-01
3.101355135440826416e-01,6.898645162582397461e-01
2.699823677539824884e-01,7.300176024436950684e-01
2.853383421897887628e-01,7.146616578102111816e-01
4.834952056407929022e-01,5.165048837661743164e-01
2.664809226989746094e-01,7.335191369056701660e-01
1.491114944219589233e-01,8.508886098861695446e-01
1.773102134466171265e-01,8.226898312568664551e-01
3.393997251987456720e-01,6.606002449989319958e-01
7.908903360366821289e-01,2.091097235679626187e-01
3.621559441089630682e-01,6.378441452980041504e-01
2.482343167066573819e-01,7.517657876014708362e-01
4.350922405719756525e-01,5.649077892303466797e-01
8.533988595008850098e-01,1.466011703014373779e-01
3.557713925838469904e-01,6.442286968231201172e-01
4.260138869285584051e-01,5.739861726760864258e-01
2.530089318752288818e-01,7.469910979270935059e-01
4.079822301864624023e-01,5.920178294181824841e-01
3.033720254898071289e-01,6.966280937194824219e-01
5.820368528366088867e-01,4.179632067680358887e-01
4.831215441226958673e-01,5.168784260749816895e-01
3.299300074577331543e-01,6.700699925422668457e-01
3.635486364364624023e-01,6.364514231681823730e-01
8.133316040039063610e-01,1.866683810949325006e-01
2.156601995229721069e-01,7.843399047851561390e-01
6.082323789596558727e-01,3.917677104473113459e-01
5.256773829460144043e-01,4.743226170539855957e-01
2.616194784641265869e-01,7.383805513381959118e-01
4.247262775897979736e-01,5.752737522125244141e-01
4.235553741455078125e-01,5.764446854591369629e-01
1.814909726381301880e-01,8.185089826583861194e-01
1.927957832813262939e-01,8.072042465209960938e-01
6.233918666839600720e-01,3.766081631183623712e-01
3.864054977893829346e-01,6.135945320129393421e-01
5.365535020828247070e-01,4.634465575218200684e-01
3.911416828632354736e-01,6.088584065437316895e-01
2.243196666240691584e-01,7.756804823875428356e-01
7.099930047988891602e-01,2.900070250034332275e-01
5.369263887405395508e-01,4.630736410617827259e-01
3.567283451557159979e-01,6.432716250419617809e-01
5.317674875259400524e-01,4.682325422763823908e-01
4.443431496620177668e-01,5.556568503379821777e-01
5.308182835578918457e-01,4.691818058490753174e-01
4.792777299880980335e-01,5.207223892211914062e-01
5.179238319396972656e-01,4.820762574672698419e-01
7.865754961967468262e-01,2.134246677160263062e-01
3.361518085002899725e-01,6.638482809066772461e-01
3.238935768604278009e-01,6.761064529418945312e-01
8.224514722824095569e-01,1.775486767292022705e-01
4.973577558994292658e-01,5.026422142982482910e-01
7.973386645317076526e-01,2.026614099740982056e-01
3.926025927066802423e-01,6.073974967002868652e-01
3.565233945846557617e-01,6.434767246246337891e-01
3.850168883800506592e-01,6.149832010269165039e-01
5.166569948196411133e-01,4.833430647850036066e-01
3.352847397327423651e-01,6.647152900695799671e-01
2.336156964302062711e-01,7.663843035697938122e-01
2.205146104097366611e-01,7.794854044914245605e-01
8.165926933288575329e-01,1.834073513746261042e-01
4.603546857833862305e-01,5.396453142166137695e-01
6.891835927963256836e-01,3.108165562152862549e-01
2.838813662528992254e-01,7.161186933517454944e-01
4.866052567958832342e-01,5.133947730064392090e-01
6.508883237838745117e-01,3.491117060184478760e-01
7.107974290847777210e-01,2.892026901245117188e-01
6.030060052871704102e-01,3.969940841197968084e-01
6.346758008003234863e-01,3.653241395950316273e-01
8.586272597312927246e-01,1.413727700710296631e-01
7.833436727523802601e-01,2.166563868522644043e-01
4.983324110507964533e-01,5.016676187515257679e-01
4.898565411567687433e-01,5.101435184478759766e-01
4.899574816226959229e-01,5.100426673889159046e-01
2.961828708648681641e-01,7.038171887397766113e-01
4.234763979911803644e-01,5.765236616134644665e-01
3.861995339393615723e-01,6.138004660606384277e-01
6.962490081787109375e-01,3.037509918212890070e-01
4.122040867805480957e-01,5.877959132194519043e-01
7.748897075653075062e-01,2.251104414463042935e-01
3.513807058334350586e-01,6.486192941665649414e-01
3.352395892143249512e-01,6.647605299949645996e-01
6.006418466567992054e-01,3.993581235408783514e-01
8.060675263404846191e-01,1.939324140548705777e-01
2.791603505611420233e-01,7.208397388458251953e-01
2.482616752386093140e-01,7.517384290695190430e-01
7.567456960678099476e-01,2.432542294263839722e-01
2.461640536785126010e-01,7.538359761238098145e-01
4.184057116508483332e-01,5.815944075584411621e-01
6.650787591934204102e-01,3.349212706089020331e-01
7.987766265869138405e-01,2.012233436107635498e-01
2.691085934638976496e-01,7.308914065361024059e-01
3.376268446445465088e-01,6.623731851577758789e-01
1.368325799703598022e-01,8.631675243377684437e-01
2.494770884513854425e-01,7.505228519439698376e-01
4.708636105060576282e-01,5.291364789009094238e-01
2.313193827867507657e-01,7.686806917190551758e-01
6.526988744735717773e-01,3.473011851310729980e-01
1.894516348838806152e-01,8.105483651161192737e-01
5.287421941757202148e-01,4.712579250335692804e-01
7.697892189025880016e-01,2.302107959985732755e-01
3.084100782871245783e-01,6.915900111198424183e-01
2.308985441923141202e-01,7.691015005111694336e-01
7.802814245223997913e-01,2.197186350822448730e-01
2.120196223258972168e-01,7.879804968833923340e-01
3.705902397632598877e-01,6.294098496437072754e-01
8.555171489715577282e-01,1.444829404354095459e-01
1.982578486204147339e-01,8.017421960830688477e-01
2.709871828556060791e-01,7.290129661560057484e-01
6.179147958755493164e-01,3.820852935314176801e-01
2.975294291973114569e-01,7.024706006050109863e-01
6.605957150459289551e-01,3.394042849540710449e-01
2.628327906131744385e-01,7.371671199798583984e-01
6.694285273551942028e-01,3.305715620517730158e-01
2.328531295061111728e-01,7.671469449996947132e-01
7.002184391021729626e-01,2.997816801071166437e-01
5.259926915168762207e-01,4.740073382854461670e-01
6.764443516731263317e-01,3.235556781291961115e-01
6.164270043373107910e-01,3.835730254650115967e-01
1.810049861669540405e-01,8.189950585365294300e-01
6.963032484054564319e-01,3.036968410015106756e-01
4.035126566886901855e-01,5.964874029159545898e-01
3.359014391899109442e-01,6.640986800193786621e-01
5.799171328544616699e-01,4.200829565525055487e-01
3.077706694602966309e-01,6.922292709350584827e-01
5.688529610633850098e-01,4.311471879482268732e-01
7.209592461585997425e-01,2.790408432483673096e-01
7.061346769332885742e-01,2.938654422760009766e-01
2.492799013853072287e-01,7.507201433181761585e-01
7.936320900917053223e-01,2.063679099082946777e-01
1.884820461273193082e-01,8.115179538726807751e-01
3.739113807678223211e-01,6.260886788368225098e-01
2.461222112178802768e-01,7.538778185844420276e-01
3.390584290027618408e-01,6.609416604042053223e-01
6.001566052436828613e-01,3.998434543609619696e-01
7.134231328964233398e-01,2.865768671035766046e-01
4.007039368152617298e-01,5.992960929870604359e-01
2.978460788726806641e-01,7.021539807319640003e-01
6.363664865493774414e-01,3.636336326599121094e-01
6.511987447738648571e-01,3.488012552261352539e-01
2.536300420761108398e-01,7.463698983192444958e-01
1.970902085304259976e-01,8.029098510742187500e-01
5.570660829544067383e-01,4.429339766502379816e-01
5.245717167854309082e-01,4.754283428192138117e-01
7.822005748748779297e-01,2.177995145320892334e-01
3.586745262145996094e-01,6.413254737854003906e-01
2.495318353176116666e-01,7.504682540893553577e-01
1.669873148202895841e-01,8.330127596855162464e-01
1.490696817636489868e-01,8.509304523468017578e-01
8.013681769371032715e-01,1.986319720745086392e-01
4.874733984470367987e-01,5.125266313552856445e-01
5.537682175636291504e-01,4.462318420410156250e-01
2.868790626525878906e-01,7.131209373474121094e-01
2.094157189130783359e-01,7.905843257904051624e-01
1.527390778064727506e-01,8.472610116004943848e-01
4.585024118423461914e-01,5.414977073669433594e-01
5.404748916625977673e-01,4.595251679420471191e-01
2.394472211599349698e-01,7.605527639389038086e-01
7.805322408676147461e-01,2.194677740335464478e-01
4.461691975593567450e-01,5.538308620452880859e-01
7.283613085746765137e-01,2.716387808322905939e-01
2.112990468740463257e-01,7.887009382247923694e-01
5.828688144683837891e-01,4.171313047409057062e-01
7.013180851936340332e-01,2.986819744110107422e-01
1.366121023893356601e-01,8.633880019187927246e-01
3.441309332847595770e-01,6.558691859245300293e-01
3.936223387718200684e-01,6.063777804374695934e-01
3.159313499927520752e-01,6.840686202049255371e-01
7.396712899208066627e-01,2.603287994861602783e-01
4.970005750656127930e-01,5.029994249343872070e-01
6.512872576713562012e-01,3.487128317356109064e-01
1.837950497865676880e-01,8.162051439285278320e-01
3.936160206794738770e-01,6.063839197158811256e-01
5.269321799278259277e-01,4.730678200721740723e-01
2.912945151329040527e-01,7.087054848670960583e-01
5.755516886711120605e-01,4.244483709335327148e-01
5.362493991851807751e-01,4.637506306171416681e-01
1.945477128028869629e-01,8.054522871971129261e-01
3.049670457839965265e-01,6.950330138206481934e-01
5.164944529533386230e-01,4.835055768489837646e-01
4.215089380741119385e-01,5.784912109375001110e-01
7.531287074089050293e-01,2.468713372945785245e-01
5.302901864051818848e-01,4.697098433971405029e-01
1.808945089578628540e-01,8.191054463386533424e-01
1.445682197809219083e-01,8.554317951202392578e-01
7.877611517906190075e-01,2.122388780117034912e-01
1.805205047130584994e-01,8.194795250892638050e-01
4.371446371078491211e-01,5.628553628921508789e-01
5.130825042724609375e-01,4.869175553321838379e-01
6.540914177894592285e-01,3.459086418151854914e-01
6.413845419883726917e-01,3.586155474185944159e-01
2.437676489353180209e-01,7.562324404716491699e-01
5.215690135955810547e-01,4.784310460090636097e-01
8.345150947570800781e-01,1.654849052429199496e-01
4.173387587070464533e-01,5.826612710952758789e-01
2.116289138793945312e-01,7.883711457252503552e-01
2.254761159420013150e-01,7.745238542556761585e-01
5.714303255081176758e-01,4.285696744918822687e-01
3.992722630500793457e-01,6.007277965545654297e-01
3.002417385578155518e-01,6.997583508491516113e-01
7.474350929260255016e-01,2.525649368762969416e-01
5.469588637351989746e-01,4.530411660671233021e-01
3.416631519794463556e-01,6.583368778228760876e-01
7.773326039314270020e-01,2.226673513650894165e-01
3.471139073371887762e-01,6.528860330581666149e-01
2.379426807165145596e-01,7.620574235916136585e-01
5.114477276802062988e-01,4.885523319244384211e-01
2.464256137609481812e-01,7.535744905471801758e-01
2.981506884098052979e-01,7.018492817878722034e-01
2.542859911918640137e-01,7.457140088081358753e-01
2.835668027400970459e-01,7.164332866668700062e-01
2.695471644401550293e-01,7.304528951644897461e-01
5.494444370269775391e-01,4.505556225776671808e-01
4.235628843307495117e-01,5.764372348785399280e-01
2.744766771793364923e-01,7.255233526229857288e-01
3.270918130874633789e-01,6.729082465171812855e-01
2.528973221778869629e-01,7.471027970314024769e-01
1.667349934577941895e-01,8.332650661468505859e-01
7.524587512016296387e-01,2.475412786006927768e-01
3.215369284152985174e-01,6.784630417823792614e-01
1.726423352956771851e-01,8.273577094078065075e-01
5.154244899749755859e-01,4.845755100250244141e-01
3.331344127655028742e-01,6.668656468391417347e-01
3.353658914566040594e-01,6.646341681480407715e-01
5.052263736724853516e-01,4.947736561298369806e-01
2.517362236976623535e-01,7.482638955116273083e-01
2.356768101453781128e-01,7.643232345581054688e-01
4.280181527137756348e-01,5.719818472862243652e-01
6.401737332344055176e-01,3.598262369632720947e-01
6.793313026428222656e-01,3.206686675548553467e-01
2.700895369052886408e-01,7.299104928970336914e-01
5.186311006546021618e-01,4.813689291477202814e-01
5.689382553100585938e-01,4.310617744922637384e-01
3.433481752872467596e-01,6.566519737243652344e-01
3.876133859157561146e-01,6.123866438865661621e-01
2.110903263092041016e-01,7.889097929000855602e-01
7.331343889236449085e-01,2.668656706809997559e-01
4.035672843456268311e-01,5.964327454566954456e-01
2.975590825080872137e-01,7.024410367012023926e-01
7.553877234458923340e-01,2.446123808622359952e-01
7.069169282913208008e-01,2.930832803249359131e-01
2.897270023822784424e-01,7.102729678153991699e-01
4.793689548969268244e-01,5.206311345100402832e-01
8.139459490776063122e-01,1.860540807247161588e-01
5.321272015571593128e-01,4.678728282451629084e-01
4.180897474288940985e-01,5.819103121757506214e-01
5.211917757987974964e-01,4.788082540035248358e-01
7.955122590065000221e-01,2.044878005981445035e-01
3.708938658237456165e-01,6.291061639785767712e-01
6.987175345420837402e-01,3.012824952602386475e-01
6.820154190063476562e-01,3.179846107959747314e-01
4.169391095638275146e-01,5.830608606338500977e-01
1.705067008733749112e-01,8.294933438301086426e-01
3.249607682228088379e-01,6.750392913818358265e-01
2.576991021633147638e-01,7.423008084297180176e-01
5.622394084930419922e-01,4.377606213092803400e-01
5.580915808677673340e-01,4.419084787368774414e-01
1.679022610187530240e-01,8.320978283882140003e-01
5.683633685112000622e-01,4.316366910934448242e-01
6.995422244071960449e-01,3.004578649997711182e-01
6.229219436645507812e-01,3.770780861377715509e-01
3.553795814514160156e-01,6.446204781532287598e-01
5.591501593589782715e-01,4.408498704433440607e-01
3.981508314609528143e-01,6.018491983413696289e-01
5.607414245605468750e-01,4.392586350440979559e-01
4.223506152629852295e-01,5.776494145393372692e-01
6.994600892066955566e-01,3.005400002002716064e-01
4.105606377124786377e-01,5.894393920898437500e-01
