1.327872625552117825e-03,5.336257745511829853e-04,9.323173435404896736e-04,1.215808792039752007e-03,1.187074580229818821e-03,7.710186037002132698e-05,1.164431101642549038e-03,8.116897661238908768e-04,1.330224797129631042e-03,7.017721072770654071e-04,5.885132486582734368e-05,1.411927041772287339e-05,1.723424793453887783e-05,1.078014844097196839e-03,3.133417922072112560e-04,1.313933054916560650e-03,1.893323264084756374e-03,2.248360076919198036e-03,4.346714704297482425e-04,3.015762427821755409e-03,2.917613164754584770e-05,1.171658281236886761e-03,1.227885135449469090e-03,3.298965282738208771e-03,5.500419647432863712e-04,3.364301519468426704e-03,5.568251945078372955e-04,1.693754922598600171e-03,5.984704010188579559e-03,6.624761037528514862e-03,1.064242213033139489e-03,1.516650780104100921e-03,1.142898341640830040e-03,9.000860154628753662e-04,3.637424670159816742e-03,1.310565858148038387e-03,4.644861328415572101e-04,3.912801275873789564e-06,1.529543224023654786e-04,5.830611567944288254e-03,1.458890270441770337e-03,1.551323686726391099e-03,3.002866636961698966e-03,1.379490946419536851e-03,1.444763038307428360e-03,1.129947369918227413e-03,6.138863973319528752e-03,6.044261226634262977e-06,2.001878339797258377e-03,4.824152274522930384e-04,1.406565308570861816e-03,1.043091877363622189e-03,1.300406991504132964e-03,1.170225790701806328e-03,2.590525837149471045e-04,4.452409484656527638e-06,1.112388690671650862e-05,1.749836606904864311e-03,5.202231695875524390e-04,5.470511041494319215e-06,3.729302989086136900e-05,1.658094697631895542e-03,1.750398427248001099e-03,9.794605430215594984e-04,2.784158095892053097e-05,1.008602193905971944e-04,8.950843039201572537e-05,2.262239431729539958e-04,2.801646187435836684e-04,9.362525888718663562e-04,4.688561311922968518e-04,3.652239451184869246e-03,8.051835466176270354e-04,6.901871529407799244e-04,1.033289390761638230e-05,5.221014816925161602e-06,7.601546240039168704e-04,3.699465596582740545e-04,8.853724226355552673e-03,6.886880728416144848e-04,1.317594549618661404e-03,7.110020378604531288e-04,2.076776465401052995e-03,1.052785431966185570e-03,1.539688906632363579e-03,1.582252298248931766e-05,8.008625009097159993e-04,3.750387622858398340e-05,2.220164606114849177e-04,4.427586463862098753e-05,1.004155637929216027e-05,7.586844149045646191e-04,2.805332769639790058e-04,4.707738989964128083e-04,8.091888739727436412e-04,9.545754437567667528e-05,1.148610499512869865e-05,3.274702234193682237e-03,1.290186424739658833e-03,1.230188536283094605e-05,2.001715591177344322e-03,5.618220195174216357e-03,5.069394828751683235e-04,8.307425887323915958e-04,3.551502013579010530e-03,1.719427644275128841e-03,2.828133758157491684e-03,8.205173653550447118e-04,5.393743049353360262e-03,3.414720762521028519e-03,3.381569404155015945e-04,1.392237492837012031e-03,3.401399881113320589e-04,6.132563110440970335e-03,2.431828761473298073e-03,2.256350824609398842e-03,2.149390056729316711e-03,7.585518993437288457e-03,1.461680978536605618e-03,1.290323052671737969e-05,9.880235884338617325e-04,4.424953367561101371e-04,1.512201852165162346e-03,9.341666736872866750e-05,1.706720446236431599e-03,2.060138620436191559e-03,9.525586501695217870e-04,3.832526090263855559e-06,1.324826189375016838e-05,1.426379185431869870e-05,0.000000000000000000e+00,1.560758217237889550e-03,2.324411761946976185e-04,1.851216191425919750e-03,9.948201477527618408e-04,1.164471847005188682e-03,1.164981629699468613e-03,4.470605053938924724e-04,3.784790867939591841e-03,1.918691676110028787e-03,8.275501895695923675e-04,7.051669672364369035e-05,2.375830081291497093e-05,1.066211261786520264e-03,4.852406163990963250e-06,4.967859713360666144e-04,3.044296754524111748e-04,5.340564530342817307e-04,2.567891169746872038e-05,8.975711534731090069e-04,2.626495916047133505e-05,1.749088172800838730e-03,1.397592946887016513e-03,8.065675501711666584e-04,1.654440529819112610e-05,8.217499271268025041e-06,8.826655175653286278e-06,1.121507724747061729e-03,1.283777328353608027e-05,1.874596273410134017e-05,6.657525318587431684e-06,3.131099583697505295e-05,7.305261096917092800e-04,3.476207377389073372e-03,3.745639114640652591e-04,5.689796525985002518e-04,1.199945341795682907e-03,1.032108557410538197e-03,3.714887716341764277e-04,4.293057136237620223e-04,5.082199932076036930e-04,1.511208247393369675e-03,1.854296075180172703e-03,2.194762229919433160e-03,1.125367241911590316e-03,1.574535708641633391e-04,1.599722658284008503e-03,5.736754392273724079e-04,5.869286251254379749e-04,6.888867937959730625e-04,4.691591129812877625e-06,1.748501090332865444e-04,5.900899395783198997e-06,1.967365824384614825e-05,9.297570795752108097e-04,6.191835273057222366e-04,4.087896377313882113e-05,1.121078821597620845e-05,4.338687631388892504e-06,6.979931185924215242e-06,8.604280992585700005e-06,1.872268505394458988e-03,7.491519208997488889e-03,6.060441490262746811e-03,2.991652581840753013e-04,1.387611264362931252e-03,1.235972810536623175e-02,6.427916698157787323e-03,4.619686398655175295e-03,1.051206374540925026e-03,1.060541626065969467e-02,4.414296126924455166e-04,7.125243078917264071e-03,4.280111625121208755e-06,1.466096192598342722e-02,1.226251013576984406e-02,2.967292908579111099e-03,1.724312314763665470e-04,2.464332850649952888e-03,2.533384365960956053e-03,5.073265172541142377e-03,2.805778058245778084e-03,1.335625164210796530e-02,6.052014417946338654e-03,1.155003998428583145e-02,2.876351354643702073e-03,5.509593058377503481e-03,4.060223091073567048e-06,6.151203990611975314e-08,4.866757535637588324e-06,2.270268648862838745e-02,5.848640576004981995e-03,2.131276763975619923e-02,1.111921970732510307e-03,1.040163799189031124e-03,2.734003064688295126e-04,4.449403149919816377e-06,1.037401263602078178e-03,3.667490318548515947e-06,2.912589116021990776e-03,1.110214856453240135e-03,1.000286894850432873e-03,1.451888820156454823e-03,1.651241909712553024e-03,3.643061965703964233e-03,1.049676211550831795e-03,1.145810703746974468e-03,2.025837637484073639e-02,2.806874399539083242e-04,9.296914795413612235e-04,5.258739925920963287e-03,4.139613338338676840e-06,4.488852340728044510e-03,6.153555004857481610e-04,1.447078539058566093e-03,2.851368917617946863e-04,1.509406371042132378e-03,1.998407067731022835e-03,4.357495345175265399e-03,2.150699729099869294e-03,1.564786885865032673e-03,1.645537668082397431e-05,9.552751407682080753e-07,1.800038444343954664e-05,7.683248441026080400e-06,1.029124017804860852e-03,3.133961465209722519e-03,2.312074881047010422e-03,5.779726780019700527e-04,1.119633205235004425e-03,2.856651008187327534e-06,5.871106168342522261e-06,9.179935659631155431e-06,3.601082880777539685e-06,3.673515720947762443e-06,1.101922316593118181e-05,1.373037928715348244e-03,5.317132035997929899e-06,2.960962774523068643e-06,7.357243448495865952e-04,1.813249764381908219e-05,4.715722752735017883e-06,5.278279331832891330e-06,1.948346267454325936e-03,9.216691832989454269e-04,7.576754433102905750e-04,1.222143182530999184e-04,2.113263144565280527e-05,1.294888443226227537e-05,4.362758772913367098e-04,1.481493585743009827e-03,1.343645155429839871e-03,4.733043722808361053e-03,8.813406457193196904e-04,1.975926570594310760e-03,9.951440151780845903e-04,1.435178564861416600e-03,3.814840747509151697e-04,4.750700667500495911e-03,6.226305849850177765e-04,6.305177521426231516e-06,3.074146108701824708e-03,1.196280354633927128e-03,6.174253212520852685e-05,4.973931481799809262e-06,1.606059959158301353e-05,8.358537115782383957e-07,0.000000000000000000e+00,3.168530529364943504e-03,8.451146422885357249e-04,8.421888924203813076e-05,2.463770098984241052e-03,1.003414159640669606e-03,1.129635376855731010e-03,2.035716315731406212e-03,1.400218578055500767e-03,9.331649052910505641e-04,3.015152287844103253e-06,1.679173874435946345e-05,3.338316901135840877e-06,3.129430751869222149e-06,3.559589003998552957e-06,5.258007149677723646e-06,2.380510341026820242e-05,9.368215105496346951e-04,8.495170040987432003e-04,8.502602577209472656e-03,2.324069384485483170e-03,3.655860382423270494e-06,3.805520758032799461e-02,1.356543623842298985e-03,4.876519553363323212e-03,2.091979607939719720e-03,1.325243734754621983e-03,1.157712074927985668e-03,2.505787881091237068e-03,1.079966314136981964e-03,1.732659642584622123e-03,4.443270881893113256e-06,9.381399140693248402e-04,1.469742972403764725e-03,8.297797758132219315e-04,1.134774996899068356e-03,2.558798529207706018e-03,5.346352234482765198e-03,1.119524822570383549e-03,1.557719777338206768e-03,1.435685670003294728e-03,3.625966981053351662e-02,2.658914774656295776e-03,4.293294750823407350e-06,3.675703055705525912e-06,2.779174363240600066e-03,5.910884283366613090e-06,4.637115634977817535e-04,1.453595352359116294e-03,2.171866782009601246e-02,9.211193537339568138e-04,9.483673493377863277e-04,1.177012571133673408e-03,5.597472190856933594e-04,5.333176814019680023e-03,1.053174055414274470e-04,1.022744923830032349e-03,4.206016456009820104e-06,9.457535925321282040e-04,1.213342999108135700e-03,1.974276034161448479e-03,3.795690136030315919e-03,1.588345730851870369e-05,6.198352202773094177e-04,2.040854189544916153e-03,1.623810749151744287e-05,1.160384181275731122e-05,2.173914574086666107e-03,9.491923265159129012e-04,4.677010234445332613e-03,6.994224804657279429e-06,3.314026798761915416e-06,3.301858669146895409e-06,3.636704377640853636e-06,2.025014953687787056e-03,6.713522907375591723e-06,2.084323437884449525e-03,1.301152515225112221e-03,2.192739157180767845e-05,5.834625568240880966e-03,6.082493655412689867e-06,3.813828925558481873e-06,7.521243533119558204e-04,1.867701648734509511e-03,9.267425411962904036e-06,5.529033387574600056e-06,3.244360908865929344e-02,1.575414207763970115e-03,2.009187592193484740e-03,0.000000000000000000e+00,1.459403545595705509e-03,9.372870554216206074e-04,1.691011479124426842e-03,6.313337478786705190e-03,2.732328312049503862e-06,4.043916305818128484e-06,6.945512141101062298e-04,3.317294176667929238e-04,1.133540878072381020e-03,5.963918283669044348e-06,6.153850816190242767e-03,4.160869593761161985e-06,1.072408515028655529e-03,8.638870902359485626e-03,1.079125097021460533e-03,1.268901280127465508e-03,1.236147014424204826e-03,3.016141818079631776e-06,5.553257778956321152e-06,8.445843122899532318e-04,3.879136784235015512e-06,8.580946087022311985e-06,9.081373922526834661e-03,5.965918717265594751e-06,1.085684401914477131e-03,3.873219713568688306e-03,1.009346800856292031e-03,3.493010764941573143e-03,6.827211473137140274e-04,1.912618638016283729e-03,2.336430043214932084e-05,8.514976798323914409e-06,1.133863497670972889e-05,2.603184548206627369e-04,5.399883229983970523e-05,7.683003786951301788e-06,2.535320818424224854e-03,7.658415124751627445e-04,4.445693775778636336e-06,4.784543489222415469e-05,1.000798420136561787e-05,1.182425785373197868e-05,1.741118176141753522e-04,1.299314044445054606e-05,5.580989178270101547e-03,4.770477517013205215e-06,7.778211147524416447e-05,4.086517037649172443e-06,6.955646676942706108e-04,2.906651388911996037e-06,5.897576920688152313e-04,7.718594133621081710e-06,3.225588807254099033e-05,3.727084731508511626e-06,1.009783358313143253e-03,9.721770766191184521e-06,1.323383639828534966e-05,7.321538760152178901e-06,7.163785994634965266e-06,1.217340235598385117e-03,2.358657075092196465e-03,8.980837264971341938e-06,1.572053297422826290e-03,4.180525138508528471e-06,1.937174674822017279e-04,4.810416066902690313e-05,2.084170933812856674e-03,8.987980545498430729e-04,6.642525022471089932e-06,2.353886229684576121e-04,1.010975665849400684e-05,4.055909357703058049e-06,3.242359298383235000e-06,7.627926152053987607e-06,8.223362783610355109e-06,5.364193839341168376e-06,3.407159354537725449e-03,8.438657387159762598e-04,6.704317002004244449e-06,9.453380480408668518e-04,2.997635398060083823e-03,3.314309287816286087e-04,7.546863635070623052e-04,2.128977794200181961e-03,2.068089379463344541e-04,2.483193529769778685e-03,4.080886428710072691e-04,1.894007553346455097e-03,3.057080088183283806e-03,1.361844828352332115e-03,1.627812162041664124e-04,3.424371359869837327e-03,9.645548998378215052e-04,2.088542561978101730e-03,9.737382060848177564e-04,3.648567711934447722e-03,1.112378886318765852e-04,3.095183637924492359e-05,2.025074536504689943e-05,2.116641189786605198e-05,9.721000424178784545e-06,8.621132110420147126e-06,1.904795863083564084e-05,1.416435115970671177e-03,1.158970873802900531e-03,4.272762744221836329e-04,6.735814968124032021e-04,1.025898731313645840e-03,9.505723028269129043e-06,1.420481945388019302e-03,3.199393395334481651e-04,1.080842957890126854e-05,7.247600296977908774e-05,6.587415100511861965e-06,1.768714173522312194e-05,3.317505819723010063e-03,9.216269972966986625e-05,9.712961764307694002e-05,1.292308676056563637e-03,6.715033086948096752e-04,7.639981049578636885e-06,9.723627954372204840e-06,6.673727966699518095e-06,1.254332484677433751e-03,1.884736120700835748e-03,2.838048618286848068e-03,9.622696088626978613e-04,6.181355274748056280e-06,2.882873872295022011e-03,6.585613591596483100e-04,1.870989799499511990e-04,1.347814250038936734e-04,3.346758603584020788e-04,1.178441652882611379e-05,2.336005491088144481e-05,4.620659183274256065e-06,1.788286172086372972e-04,1.467109359509777447e-05,9.840555321716236119e-06,7.573891343781724572e-05,2.195318083977326480e-04,2.847594987542834472e-05,1.350912680209148845e-05,3.651432052720338106e-05,1.273685775231570005e-04,5.460967076942324638e-04,1.112734535126946867e-04,2.701883786357939243e-04,1.300808216910809278e-04,7.891006680438295007e-05,1.062473980709910610e-03,3.989711694885044206e-04,3.576656104996800423e-03,6.905261543579400670e-04,1.143055502325296402e-03,2.048865426331758499e-03,2.616568781377281655e-05,1.649893238209187768e-03,7.361095777014271780e-05,4.770835585077293217e-05,8.027270814636722207e-05,1.444803456251975318e-05,1.002063276246190071e-03,5.014448561269091442e-06,3.551492933183908463e-03,1.938494824571534991e-05,1.285736914724111557e-03,1.727115886751562357e-05,5.772193617303857750e-05,3.085835942329140380e-06,2.861444500013021329e-06,1.584884128533303738e-03,2.419033080514054745e-05,4.554165570880286396e-06,1.775679411366581917e-03,9.024275641422718763e-06,7.727330739726310764e-06,4.763302513310918584e-06,3.491432607916067778e-06,7.492658332921564579e-04,1.287790597416460514e-03,8.080729166977106441e-04,2.332943025976419449e-03,1.072880695573985577e-03,8.691953844390809536e-04,1.396411797031760216e-03,7.723619637545198202e-05,3.017682174686341936e-04,7.650144980289043080e-04,6.434246897697448730e-04,1.353501575067639351e-03,7.777634891681372035e-04,8.513971260981634259e-05,2.515167288947850466e-04,3.131345612928271294e-03,9.548404486849905145e-04,2.218066583736800335e-05,1.730830525048077106e-03,5.077123641967772353e-04,3.891973756253718788e-04,1.165966037660837173e-03,1.037691719830035946e-03,1.075010560452937906e-02,9.162190253846348416e-04,2.959291217848658562e-03,6.969618843868374825e-04,2.085400745272636414e-03,1.652963459491729736e-03,9.652014123275876045e-04,1.119049848057329655e-03,1.717727864161133549e-03,1.045102369971573136e-03,1.090707373805344105e-03,9.792292257770898126e-04,9.941241005435583807e-04,1.053978223353624344e-03,9.883448947221040726e-04,2.285975031554698944e-03,1.414320315234363079e-03,9.675531764514744282e-04,6.349358707666396227e-03,7.862700149416923523e-04,1.126180985011160374e-03,2.878039822462596507e-06,1.162138414656510577e-05,1.871526183094829321e-05,9.647582373872864991e-06,1.701587461866438389e-04,8.750595043238718063e-06,1.167752816400025209e-05,6.197332986630500447e-04,1.141451532021164894e-03,4.068544512847437608e-06,1.379696186631918170e-03,9.218174382112920284e-04,5.386083103076089174e-06,3.250276904509519227e-06,2.281286288052797318e-03,1.018965383991599083e-03,6.333046712825308470e-06,1.101313158869743130e-03,4.292297526262701100e-04,6.350901458063163710e-06,3.284276999693247490e-06,3.012017941728117876e-06,6.083233984099933031e-06,3.164848294545663521e-06,3.764551365748047829e-06,3.495946657494641840e-06,5.303492343955439600e-06,7.733438906143417750e-06,1.069228346750605851e-05,1.045268436428159475e-05,1.006807815429056063e-05,2.364800275245216083e-05,2.380790283496025950e-05,1.925887656398117109e-03,3.492895302770194090e-06,2.578581552370451730e-05,1.285368809476494789e-03,2.483604941517114206e-03,1.215201918967068195e-03,1.242396188899874470e-03,3.961834590882063779e-03,3.414673032239079475e-03,3.716483188327401334e-04,1.267879502847790501e-03
